entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2024-03-01 15:00,2024-03-01 16:00,LONG,UPTREND,2077.9,2087.77,2,0.4589,167.33,8825.58,TP,1,2024-03
2024-03-01 16:00,2024-03-04 14:00,LONG,UPTREND,2089.9,2100.94,2,0.5121,171.16,8996.74,TP,21,2024-03
2024-03-04 14:00,2024-03-04 15:00,LONG,UPTREND,2109.4,2115.52,2,0.274,123.27,9120.01,TP,1,2024-03
2024-03-04 15:00,2024-03-04 16:00,LONG,UPTREND,2117.7,2124.74,2,0.3164,144.28,9264.29,TP,1,2024-03
2024-03-04 16:00,2024-03-04 21:00,LONG,UPTREND,2127.8,2123.83,2,-0.2028,-93.95,9170.34,SL,5,2024-03
2024-03-05 14:00,2024-03-06 13:00,LONG,UPTREND,2136.6,2145.68,2,0.4087,176.5,9346.84,TP,22,2024-03
2024-03-06 14:00,2024-03-06 15:00,LONG,UPTREND,2153.0,2149.37,2,-0.1847,-86.32,9260.52,SL,1,2024-03
2024-03-06 15:00,2024-03-07 02:00,LONG,UPTREND,2149.1,2157.55,2,0.3774,174.73,9435.25,TP,10,2024-03
2024-03-08 14:00,2024-03-08 16:00,LONG,UPTREND,2177.9,2187.64,2,0.4312,181.95,9617.2,TP,2,2024-03
2024-03-08 16:00,2024-03-08 18:00,LONG,UPTREND,2187.8,2182.35,2,-0.265,-102.35,9514.85,SL,2,2024-03
2024-03-11 14:00,2024-03-12 03:00,LONG,UPTREND,2188.5,2184.65,2,-0.1918,-91.23,9423.62,SL,12,2024-03
2024-03-13 14:00,2024-03-14 00:00,LONG,UPTREND,2174.4,2180.38,2,0.259,122.01,9545.63,TP,9,2024-03
2024-03-18 16:00,2024-03-19 06:00,LONG,UPTREND,2163.6,2160.68,2,-0.1509,-72.04,9473.59,SL,13,2024-03
2024-03-25 14:00,2024-03-25 18:00,LONG,UPTREND,2178.9,2174.72,2,-0.2078,-98.42,9375.17,SL,4,2024-03
2024-03-28 16:00,2024-04-01 03:00,LONG,UPTREND,2241.2,2280.86,2,1.7538,185.81,9560.98,TP,10,2024-03
2024-04-03 14:00,2024-04-03 16:00,LONG,UPTREND,2303.2,2313.14,2,0.4157,184.13,9745.11,TP,2,2024-04
2024-04-03 16:00,2024-04-04 11:00,LONG,UPTREND,2314.4,2308.72,2,-0.2614,-103.81,9641.31,SL,18,2024-04
