entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2025-10-15 13:30,2025-10-15 14:00,SHORT,FORCED_SHORT,4191.68,4198.61,3,-0.1813,-76.45,8355.97,SL,2,2025-10
2025-10-15 15:15,2025-10-15 16:00,SHORT,FORCED_SHORT,4194.76,4201.13,3,-0.1677,-70.08,8285.88,SL,3,2025-10
2025-10-15 16:45,2025-10-15 17:00,SHORT,FORCED_SHORT,4198.72,4204.08,3,-0.1437,-59.52,8226.36,SL,1,2025-10
2025-10-16 14:30,2025-10-16 16:30,SHORT,FORCED_SHORT,4255.43,4241.12,2,0.3202,131.7,8358.07,TP,8,2025-10
2025-10-16 16:30,2025-10-16 17:00,SHORT,FORCED_SHORT,4234.09,4239.82,3,-0.1513,-63.25,8294.82,SL,2,2025-10
2025-10-18 14:00,2025-10-18 18:00,SHORT,FORCED_SHORT,4245.37,4234.01,2,0.2515,104.3,8399.13,TP,16,2025-10
2025-10-20 16:45,2025-10-20 18:00,SHORT,FORCED_SHORT,4237.29,4244.68,2,-0.1905,-79.99,8319.13,SL,5,2025-10
2025-10-21 13:30,2025-10-21 14:15,SHORT,FORCED_SHORT,4347.07,4355.09,2,-0.2005,-83.39,8235.74,SL,3,2025-10
2025-10-21 15:15,2025-10-21 16:15,SHORT,FORCED_SHORT,4351.88,4336.27,2,0.3427,141.12,8376.86,TP,4,2025-10
2025-10-21 16:15,2025-10-21 17:45,SHORT,FORCED_SHORT,4335.81,4342.33,2,-0.1663,-69.64,8307.22,SL,6,2025-10
2025-10-24 13:30,2025-10-24 14:45,SHORT,FORCED_SHORT,4115.23,4121.75,2,-0.1744,-72.43,8234.79,SL,5,2025-10
2025-10-24 15:15,2025-10-24 17:00,SHORT,FORCED_SHORT,4109.21,4096.99,2,0.2815,115.88,8350.68,TP,7,2025-10
2025-10-25 15:00,2025-10-27 08:45,SHORT,FORCED_SHORT,4110.6,4101.4,2,0.2079,86.8,8437.48,TP,36,2025-10
2025-10-27 13:30,2025-10-27 15:00,SHORT,FORCED_SHORT,4071.59,4055.11,2,0.3887,162.08,8599.56,TP,6,2025-10
2025-10-27 15:00,2025-10-27 15:45,SHORT,FORCED_SHORT,4054.95,4062.96,2,-0.2136,-91.86,8507.7,SL,3,2025-10
2025-10-28 15:15,2025-10-28 17:00,SHORT,FORCED_SHORT,3970.13,3955.75,2,0.3461,147.22,8654.92,TP,7,2025-10
2025-10-29 15:00,2025-10-29 16:30,SHORT,FORCED_SHORT,3959.18,3966.66,2,-0.2049,-88.69,8566.24,SL,6,2025-10
2025-10-30 13:30,2025-10-30 15:15,SHORT,FORCED_SHORT,3942.28,3951.12,2,-0.2403,-91.77,8474.46,SL,7,2025-10
2025-10-31 13:30,2025-10-31 13:45,SHORT,FORCED_SHORT,4000.46,4007.48,2,-0.1915,-81.14,8393.32,SL,1,2025-10
2025-10-31 14:00,2025-10-31 15:45,SHORT,FORCED_SHORT,3992.07,4000.12,2,-0.2176,-90.6,8302.73,SL,7,2025-10
2025-11-04 13:30,2025-11-04 14:00,SHORT,FORCED_SHORT,3976.95,3983.35,2,-0.1769,-73.43,8229.29,SL,2,2025-11
2025-11-04 15:00,2025-11-04 16:45,SHORT,FORCED_SHORT,3984.95,3971.74,2,0.3156,129.85,8359.14,TP,7,2025-11
2025-11-04 16:45,2025-11-04 17:30,SHORT,FORCED_SHORT,3967.51,3973.02,2,-0.1549,-64.75,8294.39,SL,3,2025-11
2025-11-06 16:30,2025-11-06 18:00,SHORT,FORCED_SHORT,3981.24,3984.1,2,-0.0879,-36.45,8257.94,SL,6,2025-11
2025-11-08 15:00,2025-11-08 15:30,SHORT,FORCED_SHORT,3994.25,3996.21,2,-0.0651,-26.87,8231.07,SL,2,2025-11
2025-11-08 15:45,2025-11-08 18:30,SHORT,FORCED_SHORT,3993.09,3989.44,2,0.0754,31.03,8262.1,TP,11,2025-11
2025-11-11 16:00,2025-11-11 16:30,SHORT,FORCED_SHORT,4129.39,4120.66,2,0.1955,80.75,8342.85,TP,2,2025-11
2025-11-11 16:45,2025-11-11 17:15,SHORT,FORCED_SHORT,4114.95,4119.81,2,-0.1342,-55.99,8286.86,SL,2,2025-11
2025-11-12 13:30,2025-11-12 14:45,SHORT,FORCED_SHORT,4123.83,4115.53,2,0.1854,76.8,8363.66,TP,5,2025-11
2025-11-12 14:45,2025-11-12 16:30,SHORT,FORCED_SHORT,4113.34,4104.36,2,0.2023,84.59,8448.25,TP,7,2025-11
2025-11-12 16:30,2025-11-12 17:15,SHORT,FORCED_SHORT,4104.21,4108.76,2,-0.1269,-53.6,8394.65,SL,3,2025-11
2025-11-13 13:45,2025-11-13 14:00,SHORT,FORCED_SHORT,4189.95,4196.35,2,-0.1689,-70.88,8323.78,SL,1,2025-11
2025-11-15 13:30,2025-11-17 09:00,SHORT,FORCED_SHORT,4080.46,4080.1,2,-0.0071,-2.95,8320.83,TP,78,2025-11
2025-11-17 14:00,2025-11-17 16:15,SHORT,FORCED_SHORT,4080.12,4068.06,2,0.2796,116.33,8437.16,TP,9,2025-11
2025-11-17 16:15,2025-11-17 16:30,SHORT,FORCED_SHORT,4064.97,4055.81,2,0.2094,88.35,8525.51,TP,1,2025-11
2025-11-17 16:30,2025-11-17 17:15,SHORT,FORCED_SHORT,4055.34,4060.33,2,-0.1391,-59.31,8466.2,SL,3,2025-11
2025-11-18 13:45,2025-11-18 16:30,SHORT,FORCED_SHORT,4016.5,4023.44,2,-0.1889,-79.97,8386.23,SL,11,2025-11
2025-11-20 13:30,2025-11-20 13:45,SHORT,FORCED_SHORT,4059.02,4066.43,2,-0.1986,-83.26,8302.97,SL,1,2025-11
2025-11-20 14:45,2025-11-20 19:00,SHORT,FORCED_SHORT,4070.7,4054.33,2,0.3861,159.45,8462.42,TP,17,2025-11
2025-11-21 13:45,2025-11-21 17:15,SHORT,FORCED_SHORT,4057.65,4044.92,2,0.2978,126.0,8588.42,TP,14,2025-11
2025-11-22 13:45,2025-11-24 10:00,SHORT,FORCED_SHORT,4065.86,4066.04,2,-0.0205,-8.79,8579.63,SL,81,2025-11
2025-11-24 13:45,2025-11-24 14:00,SHORT,FORCED_SHORT,4042.14,4047.45,2,-0.1474,-63.21,8516.41,SL,1,2025-11
